Store,Dept,YearMonth,Monthly_Sales
1,31,2011-07,12647.65
1,31,2011-08,27379.21
1,31,2011-09,7548.26
1,31,2011-10,5814.07
1,31,2011-11,6387.85
1,31,2011-12,15589.91
1,31,2012-01,7222.2
1,31,2012-02,7547.29
1,31,2012-03,9588.08
1,31,2012-04,5003.13
1,31,2012-05,5056.99
1,31,2012-06,6579.69
1,31,2012-07,10097.85
1,31,2012-08,27091.41
1,31,2012-09,5416.62
1,31,2012-10,6282.86
1,32,2010-02,54998.45
1,32,2010-03,29720.03
1,32,2010-04,38284.58
1,32,2010-05,39638.01
1,32,2010-06,29806.79
1,32,2010-07,31699.89
1,32,2010-08,23431.93
1,32,2010-09,26725.51
1,32,2010-10,32302.17
1,32,2010-11,31296.89
1,32,2010-12,95827.92
1,32,2011-01,21817.81
1,32,2011-02,49423.13
1,32,2011-03,28996.21
1,32,2011-04,32837.56
1,32,2011-05,37878.38
1,32,2011-06,27636.24
1,32,2011-07,32142.32
1,32,2011-08,20007.44
1,32,2011-09,36987.79
1,32,2011-10,24989.34
1,32,2011-11,28366.54
1,32,2011-12,89052.97
1,32,2012-01,21836.1
1,32,2012-02,54735.03
1,32,2012-03,36530.54
1,32,2012-04,26523.65
1,32,2012-05,37997.83
1,32,2012-06,31632.7
1,32,2012-07,23921.62
1,32,2012-08,31542.04
1,32,2012-09,21143.28
1,32,2012-10,23250.89
1,33,2010-02,29499.32
1,33,2010-03,23400.77
1,33,2010-04,28564.77
1,33,2010-05,22857.44
1,33,2010-06,21454.15
1,33,2010-07,25455.49
1,33,2010-08,47755.34
1,33,2010-09,15487.8
1,33,2010-10,25499.07
1,33,2010-11,31051.14
1,33,2010-12,47231.89
1,33,2011-01,15381.89
1,33,2011-02,26327.39
1,33,2011-03,20126.32
1,33,2011-04,23476.12
1,33,2011-05,16769.52
1,33,2011-06,15429.25
1,33,2011-07,20352.09
1,33,2011-08,38535.6
1,33,2011-09,19155.579999999998
1,33,2011-10,20260.87
1,33,2011-11,26973.0
1,33,2011-12,45209.64
1,33,2012-01,11751.19
1,33,2012-02,23017.440000000002
1,33,2012-03,26324.37
1,33,2012-04,19931.33
1,33,2012-05,19655.199999999997
1,33,2012-06,22669.12
1,33,2012-07,23374.63
1,33,2012-08,52938.41
1,33,2012-09,18546.34
1,33,2012-10,25877.18
1,34,2010-02,52215.16
1,34,2010-03,47312.33
1,34,2010-04,60962.95
1,34,2010-05,57048.17
1,34,2010-06,56706.17
1,34,2010-07,50264.53
1,34,2010-08,40355.67
1,34,2010-09,35292.83
1,34,2010-10,44511.4
1,34,2010-11,51240.65
1,34,2010-12,64834.399999999994
1,34,2011-01,32382.66
1,34,2011-02,49872.270000000004
1,34,2011-03,48037.03
1,34,2011-04,50597.79
1,34,2011-05,44467.65
1,34,2011-06,45065.82
1,34,2011-07,53389.04
1,34,2011-08,46355.93
1,34,2011-09,41025.07
1,34,2011-10,38261.91
1,34,2011-11,47836.4
1,34,2011-12,66666.41
1,34,2012-01,33352.61
1,34,2012-02,51391.06
1,34,2012-03,69590.84
1,34,2012-04,61417.16
1,34,2012-05,62032.43
1,34,2012-06,68657.45
1,34,2012-07,46765.89
1,34,2012-08,52885.64
1,34,2012-09,36968.06
1,34,2012-10,41145.55
1,35,2010-02,9395.9
1,35,2010-03,10478.0
1,35,2010-04,14922.0
1,35,2010-05,13457.0
1,35,2010-06,11404.5
1,35,2010-07,12462.54
1,35,2010-08,9302.0
1,35,2010-09,8241.0
1,35,2010-10,11772.0
1,35,2010-11,10903.0
1,35,2010-12,15664.5
1,35,2011-01,7660.32
1,35,2011-02,11433.49
1,35,2011-03,11602.52
1,35,2011-04,14940.44
1,35,2011-05,13332.79
1,35,2011-06,9484.91
1,35,2011-07,11824.17
1,35,2011-08,9349.59
1,35,2011-09,10445.84
1,35,2011-10,8943.210000000001
1,35,2011-11,11188.13
1,35,2011-12,14682.57
1,35,2012-01,7295.29
1,35,2012-02,10891.81
1,35,2012-03,13692.22
1,35,2012-04,11948.52
1,35,2012-05,10824.15
1,35,2012-06,13836.77
1,35,2012-07,8568.82
1,35,2012-08,9518.3
1,35,2012-09,6240.79
1,35,2012-10,6902.43
1,36,2010-02,1653.0
1,36,2010-03,3179.0
1,36,2010-04,4378.12
1,36,2010-05,10712.5
1,36,2010-06,14629.5
1,36,2010-07,9956.5
1,36,2010-08,3985.0
1,36,2010-09,1404.0
1,36,2010-10,1394.0
1,36,2010-11,6604.0
1,36,2010-12,12083.0
1,36,2011-01,3440.0
1,36,2011-02,2509.0
1,36,2011-03,3565.0
1,36,2011-04,5220.0
1,36,2011-05,7431.0
1,36,2011-06,16025.0
1,36,2011-07,8429.0
1,36,2011-08,2072.34
1,36,2011-09,2778.94
1,36,2011-10,3955.76
1,36,2011-11,5931.46
1,36,2011-12,14358.14
1,36,2012-01,2835.88
1,36,2012-02,7308.280000000001
1,36,2012-03,6818.0
1,36,2012-04,5964.0
1,36,2012-05,10200.24
1,36,2012-06,15005.0
1,36,2012-07,7978.03
1,36,2012-08,3502.88
1,36,2012-09,1472.69
1,36,2012-10,4317.85
1,37,2010-02,12567.14
1,37,2010-03,12057.01
1,37,2010-04,14214.51
1,37,2010-05,11147.74
1,37,2010-06,12368.59
1,37,2010-07,14892.96
1,37,2010-08,11633.35
1,37,2010-09,11516.98
1,37,2010-10,14538.54
1,37,2010-11,10730.98
1,37,2010-12,12403.15
1,37,2011-01,9136.130000000001
1,37,2011-02,14159.46
1,37,2011-03,12799.23
1,37,2011-04,14181.970000000001
1,37,2011-05,10419.99
1,37,2011-06,10628.77
1,37,2011-07,13130.44
1,37,2011-08,10506.79
1,37,2011-09,14451.51
1,37,2011-10,10862.470000000001
1,37,2011-11,11296.16
1,37,2011-12,12144.619999999999
1,37,2012-01,9757.34
1,37,2012-02,13027.01
1,37,2012-03,13870.05
1,37,2012-04,9758.04
1,37,2012-05,10262.26
1,37,2012-06,15389.47
1,37,2012-07,11922.44
1,37,2012-08,13565.119999999999
1,37,2012-09,11131.07
1,37,2012-10,9999.51
1,38,2010-02,401128.88
1,38,2010-03,373479.34
1,38,2010-04,492876.1
1,38,2010-05,367024.06
1,38,2010-06,367564.29
1,38,2010-07,412171.19
1,38,2010-08,320877.30000000005
1,38,2010-09,333355.61
1,38,2010-10,401665.29000000004
1,38,2010-11,289038.48
1,38,2010-12,362695.84
1,38,2011-01,317663.52
1,38,2011-02,298131.43
1,38,2011-03,294769.83999999997
1,38,2011-04,383691.03
1,38,2011-05,343161.32
1,38,2011-06,304526.23
1,38,2011-07,354812.91000000003
1,38,2011-08,297842.04000000004
1,38,2011-09,381544.63
1,38,2011-10,294501.19999999995
1,38,2011-11,329967.84
1,38,2011-12,388138.03
1,38,2012-01,310401.82
1,38,2012-02,330802.29
1,38,2012-03,410906.92
1,38,2012-04,313517.43
1,38,2012-05,317923.57999999996
1,38,2012-06,365453.52
1,38,2012-07,285043.32
1,38,2012-08,397206.91000000003
1,38,2012-09,302510.91000000003
1,38,2012-10,292492.73
1,40,2010-02,260506.7
1,40,2010-03,242021.88
1,40,2010-04,296248.67
1,40,2010-05,225311.6
1,40,2010-06,218229.87
1,40,2010-07,270427.08999999997
1,40,2010-08,217642.45
1,40,2010-09,231658.62
1,40,2010-10,284049.74
1,40,2010-11,236427.5
1,40,2010-12,312522.46
1,40,2011-01,244797.57
1,40,2011-02,260043.35
1,40,2011-03,252255.13
1,40,2011-04,294413.31
1,40,2011-05,222785.84
1,40,2011-06,216395.38
1,40,2011-07,258738.72999999998
1,40,2011-08,216225.84
1,40,2011-09,283607.17
1,40,2011-10,226322.62
1,40,2011-11,229425.86
1,40,2011-12,302963.22
1,40,2012-01,239928.37
1,40,2012-02,262198.61
1,40,2012-03,314324.18
1,40,2012-04,245402.71
1,40,2012-05,237246.91999999998
1,40,2012-06,283935.2
1,40,2012-07,221736.61
1,40,2012-08,287397.19
1,40,2012-09,235825.7
1,40,2012-10,235972.42
1,41,2010-02,4028.51
1,41,2010-03,5063.15
1,41,2010-04,5455.76
1,41,2010-05,2727.12
1,41,2010-06,3111.88
1,41,2010-07,4136.0
1,41,2010-08,7073.0
1,41,2010-09,10803.869999999999
1,41,2010-10,8303.0
1,41,2010-11,6389.27
1,41,2010-12,9642.5
1,41,2011-01,2356.0
1,41,2011-02,4917.87
1,41,2011-03,3237.0
1,41,2011-04,3530.5
1,41,2011-05,4035.5
1,41,2011-06,2402.0
1,41,2011-07,2811.25
1,41,2011-08,3247.0
1,41,2011-09,6027.5
1,41,2011-10,7116.97
1,41,2011-11,6311.57
1,41,2011-12,11251.3
1,41,2012-01,974.9
1,41,2012-02,2196.87
1,41,2012-03,2869.87
1,41,2012-04,1707.5
1,41,2012-05,2204.81
1,41,2012-06,1580.6599999999999
1,41,2012-07,1884.92
1,41,2012-08,3922.65
1,41,2012-09,5714.6
1,41,2012-10,5226.76
1,42,2010-02,31114.77
1,42,2010-03,35366.47
1,42,2010-04,44044.68
1,42,2010-05,33933.84
1,42,2010-06,32414.050000000003
1,42,2010-07,40094.649999999994
1,42,2010-08,30938.95
1,42,2010-09,31511.25
1,42,2010-10,40136.15
1,42,2010-11,30667.27
1,42,2010-12,33080.8
1,42,2011-01,28494.88
1,42,2011-02,33287.51
1,42,2011-03,36050.78
1,42,2011-04,40723.840000000004
1,42,2011-05,31408.48
1,42,2011-06,32127.32
1,42,2011-07,36521.91
1,42,2011-08,29873.61
1,42,2011-09,41512.29
1,42,2011-10,29602.25
1,42,2011-11,31645.38
1,42,2011-12,34540.29
1,42,2012-01,31068.0
1,42,2012-02,34469.3
1,42,2012-03,41272.55
1,42,2012-04,33081.37
1,42,2012-05,31343.26
1,42,2012-06,43168.41
1,42,2012-07,33959.1
1,42,2012-08,39859.09
1,42,2012-09,29198.66
1,42,2012-10,28955.49
1,44,2010-02,17404.29
1,44,2010-03,17075.01
1,44,2010-04,20967.329999999998
1,44,2010-05,18321.379999999997
1,44,2010-06,17759.09
1,44,2010-07,19305.15
1,44,2010-08,17454.59
1,44,2010-09,21704.739999999998
1,44,2010-10,27576.45
1,44,2010-11,21974.12
1,44,2010-12,29401.53
1,44,2011-01,15510.95
1,44,2011-02,17151.010000000002
1,44,2011-03,15457.99
1,44,2011-04,21475.41
1,44,2011-05,19217.95
1,44,2011-06,14945.54
1,44,2011-07,18609.27
1,44,2011-08,17772.440000000002
1,44,2011-09,26235.17
1,44,2011-10,25367.37
1,44,2011-11,24494.73
1,44,2011-12,38071.86
1,44,2012-01,16763.66
1,44,2012-02,21277.21
1,44,2012-03,22794.53
1,44,2012-04,16947.66
1,44,2012-05,22017.57
1,44,2012-06,21294.0
1,44,2012-07,18177.77
1,44,2012-08,25500.59
1,44,2012-09,24278.31
1,44,2012-10,24494.92
1,45,2010-02,140.26
1,45,2010-03,122.82
1,45,2010-04,133.35
1,45,2010-05,47.97
1,45,2010-06,5.0
1,45,2010-07,124.72
1,45,2010-09,11.47
1,45,2010-10,158.57999999999998
1,45,2010-11,171.05
1,45,2010-12,22.94
1,45,2011-01,68.82
1,45,2011-02,34.410000000000004
1,45,2011-03,68.82
1,45,2011-04,11.47
1,45,2011-05,33.410000000000004
1,45,2011-06,34.410000000000004
1,45,2011-08,35.91
1,45,2011-09,81.78999999999999
1,45,2011-10,47.88
1,45,2011-11,79.79
1,45,2011-12,69.82
1,45,2012-01,35.910000000000004
1,45,2012-02,47.88
1,45,2012-09,83.76
1,45,2012-10,31.410000000000004
1,46,2010-02,80178.93
1,46,2010-03,73801.35
1,46,2010-04,90076.26000000001
1,46,2010-05,76053.34
1,46,2010-06,82069.32
1,46,2010-07,90356.88
1,46,2010-08,73010.72
1,46,2010-09,69966.36
1,46,2010-10,85649.04999999999
1,46,2010-11,70859.41
1,46,2010-12,151694.57
1,46,2011-01,64112.75
1,46,2011-02,81936.42
1,46,2011-03,83176.06
1,46,2011-04,96229.13
1,46,2011-05,81635.66
1,46,2011-06,83521.23000000001
1,46,2011-07,95920.12
1,46,2011-08,72437.76000000001
1,46,2011-09,85623.71
1,46,2011-10,71096.45
1,46,2011-11,74120.28
1,46,2011-12,147979.52
1,46,2012-01,67018.28
1,46,2012-02,88027.14
1,46,2012-03,98403.97
1,46,2012-04,79736.65000000001
1,46,2012-05,81700.64
1,46,2012-06,107860.38
1,46,2012-07,75556.98
1,46,2012-08,91886.74
1,46,2012-09,70288.83
1,46,2012-10,69822.66
1,47,2010-02,-793.0
1,47,2010-03,-698.0
1,47,2010-04,14.0
1,47,2010-10,2.0
1,47,2010-11,20.0
1,47,2010-12,89.0
1,47,2011-03,0.0
1,47,2011-04,-298.0
1,47,2011-07,-198.0
1,47,2011-08,198.0
1,47,2011-10,-498.0
1,47,2011-12,-498.0
1,47,2012-02,-198.0
1,47,2012-03,-199.0
1,47,2012-06,178.0
1,47,2012-07,25.0
1,47,2012-08,68.0
1,47,2012-09,224.0
1,48,2010-02,1772.0
1,48,2010-03,2220.0
1,48,2010-04,2420.0
1,48,2010-05,698.0
1,48,2010-06,641.0
1,48,2010-07,1155.0
1,48,2010-08,470.0
1,48,2010-09,1055.0
1,48,2010-10,3145.0
1,48,2010-11,4647.0
1,48,2010-12,8110.0
1,48,2011-01,997.0
1,48,2011-02,3815.0
1,48,2011-03,1969.0
1,48,2011-04,1928.0
1,48,2011-05,2408.0
1,48,2011-06,833.0
1,48,2011-08,2446.0
1,48,2011-09,2909.0
1,48,2011-10,3656.0
1,48,2011-11,7617.0
1,48,2011-12,16118.0
1,48,2012-01,2755.0
1,48,2012-02,4370.0
1,48,2012-03,6841.0
1,48,2012-04,2751.0
1,48,2012-05,4756.0
1,48,2012-06,3177.0
1,48,2012-07,1477.99
1,48,2012-08,3361.0
1,48,2012-09,6055.0
1,48,2012-10,8143.0
1,49,2010-02,60621.81
1,49,2010-03,52224.18
1,49,2010-04,53818.41
1,49,2010-05,49896.6
1,49,2010-06,40148.46
1,49,2010-07,58129.41
1,49,2010-08,44335.479999999996
1,49,2010-09,50152.58
1,49,2010-10,49370.31
1,49,2010-11,43492.58
1,49,2010-12,49770.83
1,49,2011-01,48777.89
1,49,2011-02,54526.549999999996
1,49,2011-03,53813.79
1,49,2011-04,54850.06
1,49,2011-05,49431.09
1,49,2011-06,41107.46
1,49,2011-07,55009.79
1,49,2011-08,54778.93
1,49,2011-09,60452.630000000005
1,49,2011-10,43179.2
1,49,2011-11,39063.28
1,49,2011-12,51043.1
1,49,2012-01,45489.81
1,49,2012-02,55395.61
1,49,2012-03,59589.42
1,49,2012-04,48993.94
1,49,2012-05,38988.5
1,49,2012-06,49849.01
1,49,2012-07,38469.24
1,49,2012-08,59544.03
1,49,2012-09,40648.73
1,49,2012-10,40661.46
1,51,2010-02,86.31
1,51,2010-03,75.19
1,51,2010-04,145.88
1,51,2010-05,321.24
1,51,2010-06,147.31
1,51,2010-07,222.75
1,51,2010-08,38.919999999999995
1,51,2010-09,27.799999999999997
1,51,2010-10,14.12
1,52,2010-02,11880.29
1,52,2010-03,11989.18
1,52,2010-04,13941.49
1,52,2010-05,11923.44
1,52,2010-06,9193.029999999999
1,52,2010-07,9627.98
1,52,2010-08,8803.24
1,52,2010-09,12349.119999999999
1,52,2010-10,15529.25
1,52,2010-11,11566.83
1,52,2010-12,15836.74
1,52,2011-01,7167.52
1,52,2011-02,11112.46
1,52,2011-03,10311.8
1,52,2011-04,13471.63
1,52,2011-05,10853.93
1,52,2011-06,7122.51
1,52,2011-07,8242.66
1,52,2011-08,7184.04
1,52,2011-09,11630.12
1,52,2011-10,8891.69
1,52,2011-11,9318.11
1,52,2011-12,15132.66
1,52,2012-01,6281.88
1,52,2012-02,8733.29
1,52,2012-03,8514.710000000001
1,52,2012-04,7591.17
1,52,2012-05,10457.62
1,52,2012-06,9616.82
1,52,2012-07,7778.3099999999995
1,52,2012-08,8545.2
1,52,2012-09,7661.9
1,52,2012-10,8567.21
1,54,2010-02,1647.0
1,54,2010-03,700.97
1,54,2010-04,971.97
1,54,2010-05,738.0
1,54,2010-06,989.0
1,54,2010-07,1158.0
1,54,2010-08,469.0
1,54,2010-09,280.0
1,54,2010-10,349.76
1,54,2010-11,287.44
1,54,2010-12,711.36
1,54,2011-01,69.76
1,54,2011-02,123.52000000000001
1,54,2011-03,287.2
1,54,2011-04,166.4
1,54,2011-05,75.72
1,54,2011-06,225.68
1,54,2011-07,143.28
1,54,2011-08,160.8
1,54,2011-09,223.38
1,54,2011-10,86.28
1,54,2011-11,193.2
1,54,2011-12,500.72
1,54,2012-01,48.4
1,54,2012-02,218.2
1,54,2012-03,135.44
1,54,2012-04,206.6
1,54,2012-05,254.84
1,54,2012-06,123.6
1,54,2012-07,154.52
1,54,2012-08,99.6
1,54,2012-09,96.3
1,54,2012-10,196.56
1,55,2010-02,74254.75
1,55,2010-03,56957.9
1,55,2010-04,56680.869999999995
1,55,2010-05,43185.57
1,55,2010-06,49236.090000000004
1,55,2010-07,55410.979999999996
1,55,2010-08,42700.58
1,55,2010-09,40518.479999999996
1,55,2010-10,55389.56
1,55,2010-11,77345.45
1,55,2010-12,139158.73
1,55,2011-01,47231.06
1,55,2011-02,65343.19
1,55,2011-03,59485.92
1,55,2011-04,53584.16
1,55,2011-05,39401.91
1,55,2011-06,38983.57
1,55,2011-07,48646.479999999996
1,55,2011-08,33641.66
1,55,2011-09,48875.46
1,55,2011-10,42957.72
1,55,2011-11,83618.38
1,55,2011-12,133340.05
1,55,2012-01,41486.15
1,55,2012-02,62421.31
1,55,2012-03,61487.76
1,55,2012-04,39907.18
1,55,2012-05,33576.84
1,55,2012-06,48756.48
1,55,2012-07,37733.520000000004
1,55,2012-08,42408.33
1,55,2012-09,35647.06
1,55,2012-10,43578.45
1,56,2010-02,11261.7
1,56,2010-03,31883.489999999998
1,56,2010-04,68072.64
1,56,2010-05,29920.76
1,56,2010-06,12908.97
1,56,2010-07,9174.04
1,56,2010-08,5810.61
1,56,2010-09,7901.69
1,56,2010-10,8665.0
1,56,2010-11,4415.21
1,56,2010-12,6995.88
1,56,2011-01,2865.69
1,56,2011-02,13868.23
1,56,2011-03,43874.33
1,56,2011-04,55883.26
1,56,2011-05,30352.29
1,56,2011-06,10697.77
1,56,2011-07,5579.79
1,56,2011-08,2515.75
1,56,2011-09,7052.96
1,56,2011-10,7860.37
1,56,2011-11,4838.89
1,56,2011-12,4784.02
1,56,2012-01,4138.03
1,56,2012-02,15059.439999999999
1,56,2012-03,50881.1
1,56,2012-04,39953.04
1,56,2012-05,32015.300000000003
1,56,2012-06,16751.67
1,56,2012-07,7326.68
1,56,2012-08,5791.62
1,56,2012-09,7019.21
1,56,2012-10,5949.3
1,58,2010-02,19651.97
1,58,2010-03,16098.0
1,58,2010-04,20664.0
1,58,2010-05,16653.0
1,58,2010-06,20898.0
1,58,2010-07,20627.0
1,58,2010-08,17339.0
1,58,2010-09,13302.0
1,58,2010-10,13765.0
1,58,2010-11,12850.0
1,58,2010-12,13892.0
1,58,2011-01,7116.0
1,58,2011-02,8942.0
1,58,2011-03,9332.0
1,58,2011-04,14338.0
1,58,2011-05,11543.97
1,58,2011-06,12885.0
1,58,2011-07,21670.0
1,58,2011-08,15395.0
1,58,2011-09,13948.970000000001
1,58,2011-10,10638.970000000001
1,58,2011-11,10560.0
1,58,2011-12,23652.0
1,58,2012-01,9625.0
1,58,2012-02,10905.0
1,58,2012-03,18434.0
1,58,2012-04,8370.0
1,58,2012-05,7890.0
1,58,2012-06,15793.970000000001
1,58,2012-07,14554.0
1,58,2012-08,12270.0
1,58,2012-09,18625.0
1,58,2012-10,20035.0
1,59,2010-02,5513.85
1,59,2010-03,4751.83
1,59,2010-04,5111.65
1,59,2010-05,3660.38
1,59,2010-06,3736.42
1,59,2010-07,3541.2400000000002
1,59,2010-08,2741.22
1,59,2010-09,2292.34
1,59,2010-10,2808.6
1,59,2010-11,4916.55
1,59,2010-12,40524.36
1,59,2011-01,2456.1099999999997
1,59,2011-02,1792.08
1,59,2011-03,1491.25
1,59,2011-04,1726.77
1,59,2011-05,1177.6399999999999
1,59,2011-06,732.8299999999999
1,59,2011-07,932.96
1,59,2011-08,1007.4200000000001
1,59,2011-09,993.31
1,59,2011-10,1190.42
1,59,2011-11,3126.9700000000003
1,59,2011-12,18282.04
1,59,2012-01,927.71
1,59,2012-02,975.13
1,59,2012-03,958.66
1,59,2012-04,778.88
1,59,2012-05,742.64
1,59,2012-06,737.72
1,59,2012-07,661.11
1,59,2012-08,924.53
1,59,2012-09,722.78
1,59,2012-10,724.4399999999999
1,60,2010-02,4400.0
1,60,2010-03,3799.8
1,60,2010-04,4734.4
1,60,2010-05,4539.0
1,60,2010-06,3924.8
1,60,2010-07,5537.4
1,60,2010-08,3880.8
1,60,2010-09,4144.8
1,60,2010-10,4980.8
1,60,2010-11,4019.7999999999997
1,60,2010-12,7118.2
1,60,2011-01,4162.4
1,60,2011-02,4647.4
1,60,2011-03,3845.6
1,60,2011-04,5016.0
1,60,2011-05,4611.2
1,60,2011-06,3828.0
1,60,2011-07,4294.4
1,60,2011-08,3704.8
1,60,2011-09,4760.8
1,60,2011-10,4320.8
1,60,2011-11,4180.0
1,60,2011-12,6283.2
1,60,2012-01,4004.0
1,60,2012-02,4183.2
1,60,2012-03,4633.0
1,60,2012-04,3654.0
1,60,2012-05,4176.0
1,60,2012-06,4741.8
1,60,2012-07,3537.0
1,60,2012-08,4491.0
1,60,2012-09,3573.0
1,60,2012-10,4275.0
1,67,2010-02,48345.44
1,67,2010-03,25963.42
1,67,2010-04,34965.13
1,67,2010-05,52864.29
1,67,2010-06,41546.13
1,67,2010-07,29585.0
1,67,2010-08,23098.510000000002
1,67,2010-09,25021.190000000002
1,67,2010-10,31174.12
1,67,2010-11,24032.03
1,67,2010-12,45753.86
1,67,2011-01,19405.1
1,67,2011-02,42958.72
1,67,2011-03,21632.91
1,67,2011-04,31508.239999999998
1,67,2011-05,49477.2
1,67,2011-06,33660.31
1,67,2011-07,22192.14
1,67,2011-08,20590.43
1,67,2011-09,28612.49
1,67,2011-10,23679.64
1,67,2011-11,24295.25
1,67,2011-12,46459.95
1,67,2012-01,19287.42
1,67,2012-02,47365.55
1,67,2012-03,27755.05
1,67,2012-04,25078.95
1,67,2012-05,54011.84
1,67,2012-06,42130.98
1,67,2012-07,22262.09
1,67,2012-08,27541.61
1,67,2012-09,24630.95
1,67,2012-10,26464.54
1,71,2010-02,17474.64
1,71,2010-03,10444.73
1,71,2010-04,10316.92
1,71,2010-05,9131.99
1,71,2010-06,10744.16
1,71,2010-07,12855.86
1,71,2010-08,11850.64
1,71,2010-09,9963.68
1,71,2010-10,10976.62
1,71,2010-11,11392.26
1,71,2010-12,14373.0
1,71,2011-01,7212.4
1,71,2011-02,16565.76
1,71,2011-03,12227.48
1,71,2011-04,8929.289999999999
1,71,2011-05,8682.08
1,71,2011-06,8392.01
1,71,2011-07,12237.56
1,71,2011-08,13870.66
1,71,2011-09,13466.75
1,71,2011-10,10238.310000000001
1,71,2011-11,12467.68
1,71,2011-12,17869.920000000002
1,71,2012-01,9378.04
1,71,2012-02,19670.55
1,71,2012-03,17695.0
1,71,2012-04,8272.11
1,71,2012-05,10932.83
1,71,2012-06,12642.86
1,71,2012-07,11547.17
1,71,2012-08,14352.08
1,71,2012-09,6929.78
1,71,2012-10,7638.87
1,72,2010-02,306103.96
1,72,2010-03,192438.43
1,72,2010-04,212491.87
1,72,2010-05,136761.07
1,72,2010-06,165544.41999999998
1,72,2010-07,173306.94
1,72,2010-08,162691.06
1,72,2010-09,171297.01
1,72,2010-10,170742.37
1,72,2010-11,312622.07
1,72,2010-12,335624.88
1,72,2011-01,159425.57
1,72,2011-02,252383.27
1,72,2011-03,183743.12
1,72,2011-04,187455.91999999998
1,72,2011-05,151755.46
1,72,2011-06,138233.54
1,72,2011-07,179237.93
1,72,2011-08,172975.35
1,72,2011-09,203701.03999999998
1,72,2011-10,187552.32
1,72,2011-11,352402.27
1,72,2011-12,332083.9
1,72,2012-01,157671.33000000002
1,72,2012-02,299634.62
1,72,2012-03,252011.11000000002
1,72,2012-04,156822.37
1,72,2012-05,151687.2
1,72,2012-06,207857.89
1,72,2012-07,149453.29
1,72,2012-08,200228.99
1,72,2012-09,192670.64
1,72,2012-10,168251.01
1,74,2010-02,51357.99
1,74,2010-03,48475.159999999996
1,74,2010-04,51588.11
1,74,2010-05,44665.02
1,74,2010-06,50695.369999999995
1,74,2010-07,72081.46
1,74,2010-08,57755.51
1,74,2010-09,44028.05
1,74,2010-10,48772.41
1,74,2010-11,49282.33
1,74,2010-12,61972.31
1,74,2011-01,45257.479999999996
1,74,2011-02,50192.32
1,74,2011-03,48691.270000000004
1,74,2011-04,48599.2
1,74,2011-05,43677.46
1,74,2011-06,46240.75
1,74,2011-07,49356.020000000004
1,74,2011-08,48815.68
1,74,2011-09,51250.52
1,74,2011-10,39237.76
1,74,2011-11,48555.49
1,74,2011-12,56594.19
1,74,2012-01,45269.28
1,74,2012-02,54991.22
1,74,2012-03,60491.83
1,74,2012-04,39744.5
1,74,2012-05,47693.29
1,74,2012-06,70771.20999999999
1,74,2012-07,53347.98
1,74,2012-08,59636.75
1,74,2012-09,41421.36
1,74,2012-10,35845.04
1,77,2011-11,1431.0
1,77,2011-12,204.0
1,77,2012-01,396.0
1,78,2010-03,12.0
1,78,2010-04,12.0
1,78,2010-05,12.0
1,78,2011-08,10.0
1,79,2010-02,150262.1
1,79,2010-03,136428.89
1,79,2010-04,169543.3
1,79,2010-05,133144.88
1,79,2010-06,136762.38
1,79,2010-07,161895.72
1,79,2010-08,131393.41
1,79,2010-09,132633.86000000002
1,79,2010-10,152633.34
1,79,2010-11,126340.93000000001
1,79,2010-12,155707.02
1,79,2011-01,126775.77
1,79,2011-02,141316.19
1,79,2011-03,141991.13
1,79,2011-04,164806.99
1,79,2011-05,134662.79
1,79,2011-06,136970.28
1,79,2011-07,158536.23
1,79,2011-08,137265.4
1,79,2011-09,165584.48
1,79,2011-10,133625.77
1,79,2011-11,139025.36
1,79,2011-12,171061.56
1,79,2012-01,134304.79
1,79,2012-02,155646.62
1,79,2012-03,180748.24
1,79,2012-04,139542.02
1,79,2012-05,145555.29
1,79,2012-06,174256.89
1,79,2012-07,139302.11
1,79,2012-08,173180.94
1,79,2012-09,137700.04
1,79,2012-10,139790.67
1,80,2010-02,64007.93
1,80,2010-03,60646.18
1,80,2010-04,74975.61
1,80,2010-05,59448.94
1,80,2010-06,62064.46
1,80,2010-07,77420.05
1,80,2010-08,63460.61
1,80,2010-09,62154.96
1,80,2010-10,79824.87
1,80,2010-11,63489.600000000006
1,80,2010-12,80984.14
1,80,2011-01,60032.96
1,80,2011-02,62952.74
1,80,2011-03,66872.84
1,80,2011-04,80070.15
1,80,2011-05,68019.98
1,80,2011-06,68902.59
1,80,2011-07,57757.83
1,80,2011-08,75285.95999999999
1,80,2011-09,90627.6
1,80,2011-10,73000.78
1,80,2011-11,74071.63
1,80,2011-12,94696.22
1,80,2012-01,69391.42
1,80,2012-02,75064.12
1,80,2012-03,95763.98000000001
1,80,2012-04,78648.01999999999
1,80,2012-05,77945.57
1,80,2012-06,100007.15
1,80,2012-07,79985.39
1,80,2012-08,97829.23
1,80,2012-09,77361.45999999999
1,80,2012-10,78157.02
1,81,2010-02,117745.7
1,81,2010-03,119388.57
1,81,2010-04,144483.37
1,81,2010-05,117966.06
1,81,2010-06,119036.5
1,81,2010-07,147867.21
1,81,2010-08,117917.31999999999
1,81,2010-09,115847.23
1,81,2010-10,143821.84
1,81,2010-11,118607.41
1,81,2010-12,138631.25
1,81,2011-01,113269.95
1,81,2011-02,115714.44
1,81,2011-03,120203.97
1,81,2011-04,148589.99
1,81,2011-05,120534.48999999999
1,81,2011-06,119541.95
